query_id,0
2290,"[1 0 0 0 0 1 0 1 0 1 0 0 0 1 0 1 1 1 1 0 1 1 0 0 0 2 1 0 1 1 0 0 0 0 0 1 0
 0 0 1 0 0 0 0 0 0 1 0 0 0 2 0 0 0 1 2 2 0 1 2 1 1 0 0 1 0 0 0 0 0 1 0 0 0
 1 0 1 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 2 2 0 1 2 0 1 1 0 0 2]"
2305,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]"
2380,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0]"
2425,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
2470,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
2500,"[0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 2 1 0 1 0 1 0 0 0 0 0 2 2 2 0 1 1 1 0 0 0
 1 1 0 1 0 0 0 1 1 2 0 1 0 0 0 1 0 0 2 1 1 0 1 0 0 0 0 2 0 0 2 1 2 0 0 0 0
 2 1 0 1 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 2 1 0 1 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 2 0 2 0 0 2 0 1 0 0 0 0 1 0 0 0 2 0 2
 1 0 0 0 1 1]"
2575,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]"
2590,"[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0]"
2605,"[0 0 0 0 1 0 0 1 1 1 0 2 0 1 0 2 1 1 0 2 0 0 2 1 2 1 1 1 2 1 0 0 2 0 1 1 1
 0 1 1 2 0 1 2 1 1 2 0 0 1 1 0 1 1 1 1 0 1 1 0 1 2 2 1 0 0 1 0 0 1 1 1 1 0
 1 2 1 1 1 0 0 0 1 1 0 1 0 2 1 0 2 1 1 0 0 1 1 0 0 0 0 1 1 1 2 0 1 0 0 0 0
 1 0 1 0 0 1 1 1 1 0 0 0 0 2 0 1 0 2 0 1 0 1 2 1 0 0 0 1 2 0 1 2 1 0 2 0]"
2650,"[0 1 1 0 0 0 2 0 0 2 1 2 1 0 2 0 1 1 1 0 0 0 1 2 0 1 1 0 0 0 1 0 0 0 1 0 1
 0 1 0 0 1 0 0 0 0 0 1 2 2 0 2 0 0 2 0 0 0 1 0 2 0 1 0 0 0 0 0 0 0 1 1 0 1
 0 2 0 0 1 0 0 0 2 0 2 2 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 2 0 0 2 0
 0 0 1 0 0 1 0 0 1 0 0 2 1 0 1 0 0 1 0 1 1 2 0 2 0 0 0 0 0 2 1 1 0]"
2695,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0]"
2710,"[0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0]"
2725,"[0 0 0 1 1 0 0 1 1 2 1 2 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 0 1 2 0
 0 1 1 2 1 1 0 1 2 0 2 0 0 1 0 0 1 1 0 0 0 1 1 0 0 1 1 0 1 0 1 1 1 1 1 2 1
 2 2 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 2 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 1
 1 2 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 2 1 1 1 1 1 1]"
2740,"[1 0 0 1 1 2 1 1 0 1 1 1 0 1 0 1 0 0 0 1 0 0 0 0 1 1 1 0 1 1 1 0 1 1 0 1 0
 2 0 1 1 1 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1
 0 1 1 0 1 0 0 0 0 2 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 0 0
 0 1 1 0 0 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 1 0 1]"
2755,"[0 1 1 0 0 1 0 0 0 0 0 1 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 1
 1 1 1 1 0 0 1 0 1 1 0 1 1 0 1 1 1 0 0 0 0 1 1 0 0 0 1 0 1 1 1 1 0 0 1 1 1
 1 1 1 0 1 1 0 1 0 1 1 0 0 1 1 1 0 1 1 1 1 0 1 0 0 0 1 1 0 1 0 0 0 0 1 0 1
 1 1 0 1 0 1 1 1 1 0 0 0 0 2 0 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 0 1 0
 1 0 0 1 0 0 1 1 0 0 1 0 0 1 0 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 1 0 0 1 0 1 1
 0 1 0 0 1 1 0 1 1 0 1 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 1 0 1 1 1 1 1 0 1 1
 1 1 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1
 1 1 0 1 1 1 1 1 0 0 1 0 1 1 0 1 0]"
2770,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0]"
2815,"[0 1 1 2 0 1 2 1 1 2 1 0 0 0 0 1 0 1 1 0 2 0 0 0 0 1 1 1 0 1 0 2 0 0 1 0 1
 1 1 1 0 2 0 1 0 1 1 1 2 0 1 2 1 1 0 1 1 0 0 0 1 1 0 0 0 1 0 1 0 2 2 1 1 1
 2 1 0 1 0 0 1 0 0 1 0 1 0 2 0 0 0 0 1 0 1 0 0 0 1 1 0 0 1 2 0 1 1 1 0 1 0
 0 0 1 0 0 0 1 0 1 0 2 1 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 1 0 1 1 1 0 0]"
2890,"[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]"
2995,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
3025,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]"
3040,[1 0 1 0 0 0 1 1 0 0 0 2 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 0 2 0 1 0 1]
3085,"[1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 2 0 1 0 1 0 0 0 1 1 2 0 0 0 0 1 0 1 0 0 1
 0 2 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 1 1
 0 0 0 0 1 1 0 0 0 0 0 1 0]"
3100,"[0 1 0 0 0 2 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 1 0 0 1 2 1 0 0 0 1 2 1 0 0 1 0
 1 1 0 0 0 0 1 0 0 0 0 0 1 0 1 1 1 2 1 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0
 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0]"
3145,"[0 2 1 0 2 1 1 1 1 0 2 1 2 1 2 2 0 2 0 1 2 2 1 1 0 0 1 0 1 1 2 2 0 0 1 1 0
 0 1 0 2 0 2 2 1 1 1 2 2 0 1 2 2 0 1 1 0 1 2 1 1 1 0 0 2 2 0 1 0 2 1 1 2 1
 2 0 2 0 0 2 0 0 0 0 1 1 0 2 2 0 2 2 2 1 0 1 0 2 1 0 1 2 0 2 2 1 0 1 1 2 0
 2 0 0 2 2 1 0 2 1 0 0 1 1 0 0 2 1 0 1 0 0 0 2 2 0 2 1 2 0 2 0 1 0 2 2 0 1
 1 1 0 2 1 1 2 0 1 0 1 0 0 2 0 1 1 0 0]"
3205,"[0 0 0 0 1 1 1 0 0 0 0 0 1 0 1 2 1 0 1 1 0 2 0 0 0 0 0 0 2 1 1 1 0 1 1 1 1
 1 0 0 1 1 0 1 1 1 1 0 1 0 1 0 1 1 1 0 0 1 1 2 2 1 2 0 0 1 1 0 1 1 0 1 1 2
 0 1 1 0 1 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 0 2 1 0 1 0 0 1 1 1 1 2 0 1 1 2 1
 1 1 0 1 0 1 1 1 2 0 2 1 1 0 1 0 0 0 1 1 2 1 1 0 0 1 0 0 0 1 2 1 0 1 0 1 0]"
3220,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
3250,"[0 0 0 1 1 1 0 1 1 1 1 1 2 0 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 0 1 1 1 2 1 1 0
 1 2 1 1 0 1 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 1 0 1 0 1 1 1 1 1 1 2 1
 0 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 2 1 0 1 2 1 1 0 1 1 0 1 1 1 1
 0 1 1 1 1 1 1 0 0 1 0 0 0 2 1 1 0 0 0 1 1 0 0 0 1 1 1 0 1 0]"
3295,"[0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 2 0 0 2 0 0 0 0 0 2 0 0 2 0 0 2 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 2
 1 0 0 0 0 0 0 0 0 0 0 1 0 1]"
3310,"[0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0]"
3325,"[0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 1 0 1 1 2 1 2 0 0 0 0 0 1 1 0 0 0 1 0 0 0
 0 0 1 0 0 0 1 0 1 1 1 1 0 1 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 2 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 2 1 0 0 0 0 0 0 0
 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 2 0 1 1 0 1 0 1 0 0 0 0 0 0
 2 0 0 2 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 0]"
3340,"[1 0 0 0 0 0 1 1 2 0 0 0 0 1 0 0 1 1 0 1 2 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0]"
3355,"[0 0 1 0 0 0 0 0 0 1 0 1 0 2 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 1
 0 1 1 0 0 1 1 1 0 0 1 0 0 1 1 0 0 0 0 1 1 1 0 1 0 1 1 0 0 1 1 1 2 1 0 0 0
 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0
 0 1]"
3370,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
3400,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
3415,"[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
 0 0 0 0 2 0 0 0 0 0 0 0 1 2 0 1 0 0 0 0 0 0 1 0 0 0]"
3490,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 2 0 0 0 1 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 2 0 0 0]"
3550,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 1 1
 0 0 0 0 0 0 0 0 0 1 2 1 0 0 0 0 2 0 0 0 1 0 0 0 0 0 2 0 0 2 4 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0]"
3640,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
3670,"[0 1 1 1 1 0 0 1 0 2 0 1 0 0 1 0 1 1 1 1 0 1 0 0 1 2 1 1 1 1 0 0 1 0 2 1 1
 2 1 0 0 1 1 1 1 0 0 0 2 1 1 0 0 1 0 0 0 1 1 1 1 0 1 0 1 1 0 1 1 0 1 0 1 0
 1 1 0 1 1 0 0 1 1 1 1 2 1 0 0 0 0 1 0 1 2 1 2 0 0 0 1 0 0 1 2 0 1 1 1 0 1
 0 0 1 1 0 1 0 1 2 2 1 1 1 0 1 1 0 2 0 2 1 2 2 1 0 2 1 2 1 0 1 0]"
3730,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
3775,"[0 0 2 1 2 4 0 2 0 1 2 2 0 1 0 2 0 2 2 0 1 1 2 1 2 1 2 1 1 1 1 2 1 2 2 2 1
 1 1 1 1 1 2 1 1 2 0 0 1 1 1 2 1 1 1 2 1 1 1 2 0 1 1 0 2 1 1 2 1 2 0 1 0 2
 0 2 1 2 2 0 1 2 0 2 0 0 0 0 1 1 1 1 1 4 2 1 1 2 0 1 1 0 2 0 1 2 0 2 1 2 0
 0 1 0 0 2 1 0 0 2 2 1 0 1 4 0 2 0 0 0 0 0 0 1 1 0 0 1 0 2 2 0 1 1 0 2 0 0
 1 1 1 1 0 0 0 0 1 2 0 1 0 1 1 2 2 0 1 2]"
3790,"[0 1 1 1 0 1 1 1 0 0 2 1 1 1 0 1 1 0 0 0 0 1 1 0 2 2 0 1 2 1 1 1 1 1 0 2 0
 2 1 0 2 1 0 1 1 0 1 2 0 0 1 2 1 2 1 1 0 0 1 1 1 1 0 1 2 1 1 1 1 0 1 1 0 2
 1 0 1 2 1 1 0 1 0 1 1 2 1 0 1 0 1 2 1 1 1 0 1 1 1 1 0 2 0 0 1 1 1 0 1 1 1
 2 0 1 1 0 0 2 0 1 1 2 1 1 1 1 0 0 1 1 1 0 0 2 1 1 1 1 0 0 0 1 1 1 1 1 2 1
 1 1 1 1 1 0 2 1 2 0 2 1 1 1 2 1 2 1 1 1 0 2 1 1 1 1 0 2 1 1 1 2 1 0 0 1 2
 1 0 1 1 0 1 0 1 0 1 0 0 0 2 0 2 1 1 1 0 1 1 0 1 1 2 2 1 2 0 2 1 1 1 1 1 0
 1 1 1 0 1 1 1 1 1 1 1 1 2 2 2 1 1 1 1 2 0 2 2 0 1]"
3805,"[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
3850,"[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
3895,"[0 0 1 0 0 0 1 0 0 0 2 0 0 0 0 0 0 1 1 1 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 1 0
 0 0 0 0 0 0 0 1 0 1 0 0 2 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0
 0 1 0 0 0 0 0 2 0 0 0 0 1 0 0 1 1 0 0 0 0 1 1 2 0 1 0 0 1 2 1 0 1 2 1 1 1
 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 1 2 1 0 0 2 0]"
3910,"[0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
3955,"[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
3970,"[0 1 0 0 1 1 1 0 1 1 1 1 1 2 1 1 1 0 0 0 0 0 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1
 1 0 1 1 0 1 1 1 1 0 0 1 0 0 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 0 1 0 1 0 0 1 1
 2 1 0 0 1 0 1 1 1 1 1 1 0 1 0 1 0 0 0 0 0 1 1 0 1 0 0 1 1 1 0 1 2 0 1 0 1
 1 0 2 1 0 0 0 1 1 0 1 1 0 1 0 1 1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 0 0 2 1 0
 0 0 2 0 1 2 1 1 0 1 0 1 2 1 1 1]"
3985,"[0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0
 1 0 0 0 0 0 0 0 1 0 0 2 0 1 0 0 1 0 0 0 0 2 0 1 1 0 0 2 0 0 1 0 1 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 0 2]"
4000,"[0 1 1 1 1 0 2 1 0 1 0 1 2 0 0 0 1 2 0 0 1 1 2 1 0 1 0 0 1 0 0 0 1 1 2 1 1
 0 2 0 2 1 2 1 0 0 0 0 1 1 1 1 0 0 2 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 0 1 2
 0 0 0 2 0 1 0 0 1 2 0 0 0 1 1 0 0 0 1 2 0 0 0 1 0 2 2 0 1 2 0 1 1 1 1 2 0
 0 2 0 1 2 0 0 1 1 0 1 0 0 1 1 0 2 0 0 1 1 0 1 2 1 1 0 1 2 0 0]"
4030,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0]"
4045,"[1 0 1 2 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 2 0
 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 2 0 0 0 0 0 1 1 0
 0 0 0]"
4075,"[0 0 1 0 0 1 0 2 1 0 0 0 0 1 0 0 2 0 0 1 0 0 1 1 0 0 1 1 0 0 0 0 1 1 2 0 1
 1 1 0 0 0 0 0 0 0 1 0 0 2 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0
 0 0 1 4 0]"
4150,"[0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 1 0 0 0 1 2 0 1 0 0 1 0
 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1]"
4240,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]"
4255,"[0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 2 2 0 2 2
 1 2 1 1]"
4315,"[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
4420,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]"
4450,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]"
4510,"[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
4570,"[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0]"
4585,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
